CustomerID,Age,Annual Income (k$),Spending Score (1-100),Gender,Annual_Spend,Visit_Frequency
5465,25,39,72,Male,34367,14
5466,37,52,72,Female,53745,16
5467,43,42,60,Female,35147,13
5468,43,21,60,Female,49393,11
5469,65,70,3,Male,46852,19
5470,21,24,3,Female,40475,15
5471,40,50,16,Female,49135,15
5472,33,32,82,Female,39721,8
5473,32,80,30,Male,52229,14
5474,38,34,12,Female,31211,17
5475,43,78,42,Female,57993,12
5476,37,57,53,Male,23574,5
5477,41,68,52,Female,48997,2
5478,41,26,31,Female,19877,15
5479,27,55,78,Female,52231,18
5480,33,61,82,Male,29059,7
5481,45,59,58,Male,41346,10
5482,23,57,60,Male,48036,20
5483,27,33,63,Male,40011,8
5484,38,74,44,Male,57820,13
5485,24,22,47,Female,50069,19
5486,18,43,12,Male,47101,14
5487,18,82,60,Female,40943,12
5488,43,52,62,Male,55189,11
5489,33,37,4,Female,53635,6
5490,37,22,72,Female,63427,11
5491,27,41,45,Female,42964,4
5492,21,53,35,Female,42069,13
5493,35,32,14,Male,51836,1
5494,30,31,31,Male,57331,10
5495,29,41,96,Female,37012,10
5496,18,51,71,Female,72797,17
5497,28,85,64,Male,48173,9
5498,32,38,46,Female,31096,12
5499,24,64,7,Male,51242,13
5500,20,75,79,Female,57974,10
5501,38,56,64,Female,43950,9
5502,42,56,57,Female,37455,4
5503,22,22,81,Male,36685,21
5504,29,55,37,Male,48353,16
5505,18,74,16,Female,62149,5
5506,43,43,51,Male,62144,9
5507,39,51,40,Female,66833,13
5508,38,44,36,Female,41990,16
5509,44,70,51,Male,50308,10
5510,21,56,73,Male,77265,7
5511,35,71,64,Female,51054,3
5512,18,15,41,Male,47730,18
5513,31,61,75,Male,43427,19
5514,26,48,58,Female,28861,11
5515,45,27,88,Male,44546,8
5516,39,98,6,Male,64169,9
5517,41,36,29,Male,48933,12
5518,26,50,22,Female,46381,13
5519,38,62,76,Female,62949,13
5520,35,44,9,Female,64481,12
5521,56,79,30,Female,50844,15
5522,18,89,47,Female,18317,7
5523,57,70,64,Male,40625,4
5524,29,50,73,Male,25769,10
5525,43,58,67,Male,49905,15
5526,41,25,32,Female,67676,13
5527,47,96,12,Female,77747,10
5528,59,15,24,Male,38751,14
5529,46,38,40,Male,75777,18
5530,64,65,35,Female,47680,10
5531,28,66,16,Female,35449,10
5532,52,15,94,Female,53713,15
5533,28,37,71,Male,38104,16
5534,34,51,77,Male,37421,11
5535,43,64,56,Male,63047,14
5536,46,73,21,Male,63940,10
5537,54,53,33,Female,28279,14
5538,39,51,4,Male,51245,13
5539,40,31,41,Female,28903,17
5540,39,43,75,Female,52422,15
5541,46,33,1,Female,44073,14
5542,29,55,68,Female,18135,4
5543,36,86,58,Male,31937,12
5544,19,58,1,Female,36940,11
5545,51,40,41,Female,85995,10
5546,18,15,71,Male,69088,16
5547,29,64,69,Female,82421,3
5548,22,35,23,Male,80499,18
5549,19,24,45,Male,40184,17
5550,18,60,59,Male,37020,19
5551,32,29,86,Female,31044,23
5552,19,64,25,Female,60641,9
5553,60,15,50,Female,30447,8
5554,54,71,49,Male,56187,5
5555,18,56,65,Male,56448,14
5556,45,81,49,Male,36217,3
5557,38,19,66,Female,59834,15
5558,41,54,75,Male,56631,14
5559,42,36,80,Female,23964,12
5560,24,35,59,Female,52959,18
5561,23,16,44,Male,40323,20
5562,33,78,100,Male,57474,18
5563,31,29,84,Male,70154,7
5564,27,92,2,Female,34751,14
5565,44,54,3,Male,41765,2
5566,49,47,23,Male,60615,14
5567,23,32,63,Male,33039,13
5568,23,42,27,Female,44804,10
5569,38,27,95,Male,61159,12
5570,51,34,73,Male,66946,11
5571,47,61,29,Male,51012,16
5572,39,43,1,Male,32969,19
5573,44,47,42,Male,32678,17
5574,39,83,37,Male,33685,11
5575,28,63,96,Male,52596,13
5576,33,45,28,Male,40093,12
5577,36,71,54,Male,29722,1
5578,18,61,49,Female,42553,13
5579,39,50,35,Female,37068,13
5580,24,58,95,Female,60015,18
5581,37,37,90,Female,38018,15
5582,45,64,31,Male,10718,7
5583,33,43,26,Female,44716,19
5584,40,56,49,Male,40823,12
5585,18,76,75,Male,59107,10
5586,20,69,47,Male,33393,6
5587,27,58,63,Male,29756,11
5588,26,64,90,Female,45764,11
5589,31,57,64,Female,40099,16
5590,18,38,35,Female,70110,20
5591,35,47,28,Female,47223,14
5592,28,48,8,Female,45603,3
5593,27,43,65,Female,45605,16
5594,37,28,81,Female,48033,9
5595,39,31,63,Male,31739,9
5596,21,53,56,Female,31834,7
5597,18,62,42,Male,48602,13
5598,61,75,89,Female,52071,10
5599,39,93,17,Female,85904,2
5600,31,47,42,Female,36654,9
5601,47,65,51,Male,31636,8
5602,38,60,46,Male,48276,12
5603,27,24,71,Male,74820,10
5604,27,85,53,Female,88793,15
5605,34,32,58,Female,82421,21
5606,39,20,34,Male,54148,7
5607,56,77,72,Male,58275,17
5608,24,15,72,Female,67847,8
5609,44,46,55,Female,62511,5
5610,29,19,46,Male,29582,11
5611,40,15,96,Male,53301,8
5612,52,16,11,Male,54754,13
5613,32,39,65,Male,52282,7
5614,26,15,77,Female,86583,9
5615,18,69,23,Female,49428,11
5616,39,42,49,Female,49044,13
5617,31,45,55,Male,66332,9
5618,32,35,68,Female,31716,10
5619,43,55,14,Male,22048,8
5620,18,36,48,Female,42426,17
5621,53,15,45,Male,34436,16
5622,46,47,29,Female,45558,17
5623,43,38,60,Female,85192,15
5624,38,58,81,Female,45630,19
5625,40,71,67,Female,44000,3
5626,28,60,37,Female,75606,9
5627,44,69,59,Female,54557,6
5628,27,49,64,Male,73787,14
5629,49,28,17,Female,54223,6
5630,28,67,1,Female,58228,23
5631,18,42,42,Female,51295,12
5632,27,77,59,Male,37743,13
5633,54,81,99,Female,70886,14
5634,50,30,36,Female,45428,4
5635,47,100,31,Female,52190,3
5636,43,52,31,Male,38548,18
5637,37,66,29,Male,56890,8
5638,40,71,59,Female,73950,15
5639,46,27,31,Male,62656,18
5640,37,50,71,Female,50909,15
5641,42,18,8,Female,69704,8
5642,29,19,67,Male,48736,3
5643,19,65,74,Female,46207,15
5644,25,60,67,Female,61816,8
5645,18,32,87,Male,51849,11
5646,43,52,100,Female,47408,16
5647,20,18,54,Female,29287,7
5648,34,94,22,Female,69393,8
5649,41,71,35,Male,49411,16
5650,22,54,58,Female,67359,15
5651,18,72,39,Female,51784,14
5652,18,58,6,Female,86110,16
5653,43,49,13,Female,66220,11
5654,23,41,89,Female,38567,12
5655,48,79,66,Female,33343,20
5656,51,53,66,Male,21857,18
5657,43,40,52,Male,36225,18
5658,18,17,16,Female,36670,8
5659,36,51,18,Male,48808,6
5660,51,53,50,Female,77911,7
5661,35,36,72,Male,42093,15
5662,33,64,35,Male,36957,6
5663,32,44,80,Female,48963,12
5664,27,73,40,Female,53228,10
5665,30,46,26,Female,59624,5
5666,30,53,70,Female,48280,14
5667,31,23,32,Male,42946,11
5668,35,15,41,Male,7891,7
5669,34,65,100,Male,56959,6
5670,40,72,28,Male,36262,12
5671,56,71,78,Male,62145,13
5672,29,65,43,Male,73320,5
5673,43,55,46,Female,44729,11
5674,33,76,56,Male,44643,14
5675,51,35,43,Female,52229,8
5676,29,43,58,Male,79425,1
5677,33,60,12,Female,38523,10
5678,42,65,2,Male,48452,11
5679,34,35,32,Male,74723,15
5680,32,66,62,Male,39021,8
5681,46,54,88,Female,43321,11
5682,21,72,86,Male,60268,8
5683,57,37,15,Male,67634,12
5684,38,15,47,Female,19824,19
5685,18,15,29,Female,32586,14
5686,25,27,88,Female,58424,6
5687,34,75,43,Female,73534,6
5688,26,72,63,Male,68285,12
5689,29,74,56,Male,36793,5
5690,39,24,72,Male,86265,12
5691,43,77,17,Female,49866,14
5692,22,76,98,Male,56176,12
5693,44,48,56,Female,40256,16
5694,24,30,18,Female,42720,12
5695,26,15,19,Male,83826,16
5696,44,54,37,Female,49959,11
5697,44,85,57,Male,33991,8
5698,21,47,31,Male,51198,12
5699,31,61,83,Female,58253,5
5700,41,32,98,Male,61716,14
5701,26,32,31,Male,31943,5
5702,33,43,50,Female,55031,10
5703,34,42,50,Male,35365,4
5704,18,48,55,Female,48073,13
5705,27,54,65,Female,45647,6
5706,32,29,89,Female,62719,12
5707,39,76,38,Female,68493,2
5708,26,69,30,Male,62932,9
5709,18,53,48,Female,61203,13
5710,48,87,77,Male,34935,15
5711,32,34,46,Male,58167,5
5712,47,73,35,Male,40106,6
5713,42,54,60,Female,86493,3
5714,30,84,83,Female,65915,14
5715,29,79,100,Female,68116,3
5716,36,69,41,Female,18112,10
5717,32,24,61,Female,47287,16
5718,32,26,45,Male,98420,15
5719,51,86,100,Male,71757,12
5720,47,48,52,Female,77837,10
5721,33,35,62,Male,49248,21
5722,38,48,67,Female,58708,15
5723,44,62,78,Male,40424,6
5724,56,66,65,Male,33606,3
5725,28,43,83,Female,50586,13
5726,51,17,20,Female,43169,20
5727,43,79,28,Male,38813,13
5728,34,38,100,Female,34203,1
5729,18,34,67,Male,55675,15
5730,20,57,75,Male,38774,4
5731,27,45,12,Female,43389,13
5732,42,50,53,Female,41349,5
5733,18,15,90,Female,37075,8
5734,28,56,49,Female,52345,7
5735,32,41,49,Female,52138,10
5736,27,38,55,Female,52563,17
5737,33,57,80,Female,41058,4
5738,45,58,63,Male,37231,10
5739,25,82,27,Female,39817,15
5740,32,28,35,Female,84424,9
5741,34,40,30,Male,57186,11
5742,39,47,53,Female,69911,18
5743,18,20,44,Female,55016,15
5744,18,34,18,Male,63624,18
5745,38,32,57,Female,83834,15
5746,49,60,21,Female,49447,12
5747,36,15,18,Female,48359,10
5748,39,65,52,Female,50905,14
5749,18,24,21,Female,42298,7
5750,25,23,69,Male,70048,12
5751,36,50,24,Male,63884,4
5752,50,15,70,Male,45641,11
5753,27,57,11,Male,55924,21
5754,31,64,65,Male,33727,20
5755,18,29,59,Male,79112,9
5756,18,60,73,Male,28417,2
5757,45,69,21,Male,75186,12
5758,29,40,33,Female,45910,6
5759,48,35,1,Male,56807,17
5760,34,68,33,Female,56641,7
5761,25,30,53,Female,46237,8
5762,55,15,99,Female,57035,5
5763,34,54,81,Male,29293,10
5764,32,62,78,Female,24237,9
5765,42,29,54,Male,60171,11
5766,31,96,35,Male,26875,11
5767,52,54,45,Female,72433,12
5768,20,19,96,Male,30480,14
5769,30,47,34,Male,52723,12
5770,36,76,56,Male,60590,12
5771,18,15,49,Female,50295,2
5772,21,50,29,Male,28285,11
5773,40,71,50,Male,38713,5
5774,42,21,66,Female,35093,4
5775,23,60,100,Female,37569,18
5776,18,63,51,Male,19666,9
5777,41,58,42,Female,60412,10
5778,27,55,7,Female,37070,7
5779,42,56,42,Male,47693,16
5780,28,15,12,Female,46923,8
5781,52,40,44,Female,74800,13
5782,55,21,14,Female,21034,10
5783,26,15,65,Female,64998,18
5784,31,69,74,Female,76949,9
5785,23,41,91,Female,53821,9
5786,29,56,51,Male,44973,15
5787,47,63,18,Female,53695,7
5788,48,68,23,Male,68677,3
5789,45,32,46,Female,38032,3
5790,19,50,73,Male,44376,12
5791,21,28,28,Male,50548,7
5792,31,34,67,Male,37567,25
5793,20,49,56,Male,78253,15
5794,36,39,16,Male,75098,1
5795,28,32,69,Male,51653,2
5796,48,49,59,Male,54766,17
5797,53,49,63,Male,43695,20
5798,36,15,47,Female,41263,16
5799,18,42,37,Female,47523,8
5800,32,61,9,Female,37707,16
5801,27,58,25,Female,38266,10
5802,32,37,49,Female,35673,11
5803,39,68,49,Female,30287,6
5804,36,72,52,Female,71876,6
5805,25,57,59,Male,51850,12
5806,29,43,68,Female,62975,12
5807,54,40,45,Male,63248,11
5808,40,45,68,Female,65153,16
5809,63,38,76,Male,36492,6
5810,34,23,45,Male,55040,9
5811,21,46,50,Male,52195,17
5812,18,53,67,Male,33725,9
5813,29,15,31,Female,29145,13
5814,29,30,65,Female,38878,13
5815,39,33,86,Female,59484,16
5816,39,85,26,Female,52046,4
5817,32,93,47,Male,27306,5
5818,30,53,78,Male,66486,15
5819,67,42,36,Male,40447,12
5820,42,39,88,Male,30914,5
5821,30,82,3,Female,50096,19
5822,19,53,33,Female,52568,4
5823,53,46,42,Female,48890,19
5824,18,30,57,Female,57906,6
5825,37,45,36,Female,56768,6
5826,21,19,43,Male,53268,15
5827,36,61,21,Female,26842,14
5828,32,74,51,Male,46328,4
5829,46,48,44,Female,36647,10
5830,33,15,68,Male,44574,14
5831,60,17,68,Female,53476,22
5832,49,34,53,Female,39540,6
5833,36,32,42,Female,36455,19
5834,45,59,33,Female,71239,28
5835,62,51,80,Male,43506,8
5836,49,34,63,Female,30988,6
5837,39,71,48,Male,15677,3
5838,18,79,62,Male,25745,15
5839,32,38,20,Female,56845,11
5840,36,46,75,Female,59075,15
5841,40,28,23,Male,69670,14
5842,35,29,19,Female,39253,19
5843,26,19,47,Male,45365,11
5844,37,18,79,Male,40202,10
5845,37,36,31,Female,29200,12
5846,25,58,100,Female,45651,12
5847,28,51,24,Male,39942,1
5848,52,81,55,Female,69139,6
5849,53,48,11,Male,29875,12
5850,18,31,59,Male,60068,17
5851,36,51,27,Male,50412,8
5852,63,69,6,Female,58870,7
5853,28,47,82,Male,40453,6
5854,60,16,72,Female,45328,12
5855,31,63,55,Male,43442,4
5856,39,62,17,Female,31778,9
5857,36,62,36,Male,46461,18
5858,34,76,51,Female,25797,18
5859,33,76,27,Female,60417,8
5860,28,53,49,Female,43824,11
5861,18,21,53,Female,42386,10
5862,52,16,42,Male,41054,12
5863,39,41,35,Female,42891,13
5864,21,62,50,Female,36717,20
5865,28,56,8,Female,88771,14
5866,42,53,64,Female,62096,9
5867,28,46,57,Male,42628,13
5868,35,64,51,Female,33696,6
5869,35,21,63,Female,19872,12
5870,21,41,58,Male,49740,7
5871,31,56,1,Female,64034,15
5872,29,45,67,Male,44049,17
5873,33,72,23,Male,24399,20
5874,18,24,75,Female,53090,9
5875,51,51,4,Female,58245,11
5876,44,63,91,Male,19600,10
5877,50,41,54,Female,62181,10
5878,18,28,68,Male,61949,14
5879,49,61,68,Male,35884,13
5880,27,50,74,Male,59138,13
5881,53,61,52,Male,61155,24
5882,42,60,42,Male,63066,12
5883,26,40,15,Female,50559,8
5884,47,50,2,Female,46421,10
5885,53,43,48,Female,63849,17
5886,31,53,54,Female,52177,5
5887,33,38,56,Male,37980,17
5888,42,67,80,Male,51025,13
5889,26,66,62,Female,51076,17
5890,27,42,34,Female,22191,13
5891,31,93,80,Female,45760,19
5892,48,78,38,Male,49559,15
5893,57,54,40,Female,42060,17
5894,26,55,28,Male,35996,13
5895,59,15,69,Male,32729,16
5896,51,30,100,Female,46070,10
5897,42,48,44,Male,50146,15
5898,41,49,42,Male,31660,12
5899,36,33,74,Female,36598,10
5900,44,35,31,Male,67529,9
5901,23,55,90,Female,40517,11
5902,21,53,9,Male,56991,9
5903,26,74,59,Female,44138,14
5904,36,35,69,Male,44581,12
5905,30,47,3,Female,53519,8
5906,26,41,60,Female,67402,11
5907,37,52,47,Female,60829,11
5908,42,64,82,Male,26617,4
5909,29,76,70,Female,27530,8
5910,38,72,52,Male,37519,12
5911,32,73,42,Male,35465,1
5912,49,47,59,Male,10150,12
5913,34,17,52,Male,14909,3
5914,40,33,65,Female,38243,10
5915,18,66,37,Male,58196,4
5916,30,99,65,Female,70061,8
5917,26,20,44,Male,43531,12
5918,26,53,22,Female,24050,16
5919,26,35,64,Female,51736,14
5920,37,48,29,Female,53105,13
5921,42,54,43,Male,58344,11
5922,26,68,57,Female,30030,11
5923,36,19,47,Female,35360,12
5924,39,34,71,Female,43591,11
5925,59,33,79,Female,31679,14
5926,40,69,50,Female,52775,8
5927,29,23,61,Male,52298,7
5928,44,47,59,Male,69460,21
5929,41,29,8,Female,42371,17
5930,39,62,42,Female,70363,16
5931,27,73,43,Female,38947,15
5932,18,60,21,Female,62753,7
5933,41,21,34,Female,62011,7
5934,26,52,95,Male,48620,13
5935,47,70,75,Female,45490,11
5936,37,85,56,Female,41103,12
5937,32,32,50,Male,65266,19
5938,27,61,42,Male,29808,17
5939,42,57,52,Female,29624,17
5940,26,55,49,Female,46080,13
5941,50,40,52,Male,35873,8
5942,44,30,30,Male,52318,8
5943,19,40,52,Male,66607,10
5944,27,61,20,Female,75824,20
5945,18,64,51,Male,58304,11
5946,36,43,33,Female,36621,21
5947,44,50,36,Female,59918,11
5948,33,71,61,Female,63558,16
5949,20,31,34,Female,54581,13
5950,53,65,38,Male,48208,7
5951,35,65,32,Female,45891,11
5952,20,42,63,Male,48322,10
5953,38,69,64,Male,40027,6
5954,28,49,54,Male,35543,14
5955,18,59,82,Male,45002,8
5956,46,88,81,Female,22441,12
5957,52,65,50,Male,31411,3
5958,18,36,30,Female,57701,18
5959,43,56,67,Male,38936,4
5960,50,64,50,Female,69872,17
5961,45,53,86,Female,70410,9
5962,53,37,5,Male,89755,11
5963,23,15,20,Female,38461,10
5964,32,46,7,Female,68472,5
5965,19,36,37,Female,73515,12
5966,28,93,68,Male,56078,15
5967,34,46,62,Male,67994,10
5968,43,22,12,Female,30118,6
5969,37,37,60,Male,46224,14
5970,34,28,52,Female,60025,10
5971,47,50,74,Male,42174,12
5972,30,39,49,Female,53530,19
5973,33,61,72,Female,57044,11
5974,39,50,48,Female,50342,6
5975,18,51,44,Female,69885,19
5976,35,15,47,Female,40632,16
5977,31,33,22,Male,65343,8
5978,37,59,79,Female,42743,5
5979,48,51,53,Male,54176,6
5980,35,45,97,Female,66206,18
5981,37,94,42,Female,68610,3
5982,37,45,51,Female,62342,15
5983,41,32,37,Female,56289,18
5984,32,26,65,Female,24632,10
5985,32,34,30,Male,59976,17
5986,36,70,14,Female,50614,14
5987,42,60,37,Female,56025,15
5988,26,64,47,Male,11090,15
5989,51,63,45,Female,45648,9
5990,54,38,71,Male,48292,14
5991,48,46,24,Male,42100,18
5992,36,54,36,Male,37673,16
5993,35,17,49,Female,53201,8
5994,53,63,3,Male,35399,13
5995,59,68,85,Male,47575,5
5996,33,41,93,Male,34750,18
5997,18,61,45,Male,44957,5
5998,50,15,40,Male,16171,11
5999,30,102,92,Female,31417,15
6000,36,25,9,Male,48758,8
6001,38,46,44,Male,16493,15
6002,23,31,37,Female,65392,15
6003,46,60,92,Male,45577,10
6004,18,61,24,Male,50012,15
6005,38,71,30,Female,44506,12
6006,36,68,63,Female,48332,11
6007,27,76,26,Female,26021,16
6008,38,28,32,Male,76135,12
6009,31,42,67,Female,30751,9
6010,21,67,56,Female,36379,21
6011,28,29,100,Male,34021,11
6012,44,50,60,Female,75766,6
6013,21,54,57,Male,41233,12
6014,38,41,66,Female,41550,17
6015,33,61,20,Female,37644,4
6016,31,15,30,Female,67121,1
6017,24,43,17,Male,62567,21
6018,18,72,100,Female,47539,16
6019,30,46,16,Male,39433,4
6020,33,53,13,Female,78890,7
6021,41,52,88,Female,40995,13
6022,26,67,44,Male,28979,25
6023,22,60,40,Male,59459,5
6024,30,27,87,Male,51157,6
6025,44,26,30,Male,77407,14
6026,19,27,46,Female,31009,10
6027,24,70,53,Male,33653,14
6028,39,34,65,Male,43295,9
6029,38,55,60,Male,53024,20
6030,50,68,61,Female,58403,13
6031,47,37,49,Male,48906,13
6032,22,94,72,Female,50900,10
6033,27,36,100,Male,26743,11
6034,31,44,36,Male,56735,10
6035,31,44,1,Male,66872,12
6036,35,42,32,Male,56731,16
6037,19,55,69,Female,64330,10
6038,34,66,15,Female,52941,21
6039,24,26,66,Male,56160,14
6040,33,42,61,Male,61031,16
6041,48,43,38,Female,78700,15
6042,18,46,79,Female,64505,10
6043,36,81,8,Female,52339,11
6044,34,46,11,Female,36661,13
6045,36,79,50,Male,31467,17
6046,33,18,73,Female,43569,5
6047,28,55,25,Female,45383,5
6048,26,45,100,Female,56742,14
6049,46,31,81,Male,53720,4
6050,40,48,64,Female,73141,15
6051,35,65,31,Female,75649,16
6052,26,31,69,Female,36429,15
6053,29,74,70,Female,47290,13
6054,35,36,63,Female,28745,3
6055,42,106,52,Male,68185,1
6056,38,75,14,Male,62248,7
6057,32,90,34,Female,92593,14
6058,40,15,1,Male,56234,12
6059,18,64,75,Male,40053,7
6060,18,75,100,Female,55074,10
6061,45,75,82,Female,61364,12
6062,18,52,70,Male,39094,17
6063,40,40,16,Female,52694,10
6064,44,56,45,Female,48448,8
6065,42,60,86,Female,54551,7
6066,28,42,2,Female,54843,11
6067,48,32,58,Female,44371,12
6068,27,34,40,Female,55477,12
6069,43,21,51,Female,66823,10
6070,28,75,19,Male,5862,2
6071,36,60,96,Female,63897,11
6072,32,63,74,Female,33519,7
6073,34,66,42,Female,68356,15
6074,18,31,63,Male,56696,13
6075,45,47,44,Female,52299,18
6076,39,40,27,Female,56727,14
6077,19,54,26,Female,58180,8
6078,27,62,64,Female,37296,7
6079,36,30,90,Male,66272,15
6080,47,24,48,Male,61146,6
6081,40,72,25,Male,46762,4
6082,21,15,20,Male,48337,13
6083,40,32,14,Female,35919,9
6084,60,66,3,Female,49057,8
6085,52,78,79,Male,60861,9
6086,21,62,49,Male,31243,13
6087,21,55,71,Female,65171,13
6088,50,34,47,Male,48158,19
6089,45,80,65,Female,41020,12
6090,18,95,44,Female,27260,9
6091,53,65,38,Male,31732,9
6092,37,83,72,Female,61893,12
6093,54,43,48,Male,56345,9
6094,25,52,63,Male,19096,3
6095,29,80,76,Male,72238,12
6096,59,64,27,Female,67040,19
6097,42,31,14,Male,55844,3
6098,18,87,67,Female,42153,12
6099,18,48,45,Male,13869,7
6100,47,37,88,Female,25442,15
6101,21,57,43,Male,87659,11
6102,24,40,15,Female,25940,9
6103,36,65,34,Male,34919,13
6104,40,39,14,Female,46873,5
6105,35,15,53,Female,53803,9
6106,18,94,14,Male,42900,6
6107,34,21,48,Female,42331,7
6108,24,58,51,Female,29723,10
6109,28,73,95,Male,50368,10
6110,32,33,37,Female,65111,19
6111,25,71,22,Female,32795,13
6112,34,57,63,Male,52106,13
6113,42,58,23,Male,34340,13
6114,22,35,76,Male,51906,8
6115,26,62,49,Male,45705,1
6116,18,68,75,Male,56241,21
6117,31,42,40,Male,46138,16
6118,51,84,89,Male,48677,26
6119,35,72,30,Female,45079,12
6120,44,61,53,Male,51574,21
6121,47,28,22,Male,36364,12
6122,21,80,82,Male,70478,10
6123,37,33,52,Male,37127,19
6124,52,47,58,Female,48330,15
6125,18,36,83,Female,26771,20
6126,38,84,100,Female,42345,10
6127,35,67,20,Female,51163,10
6128,44,85,62,Female,40369,6
6129,18,32,58,Female,78748,14
6130,39,74,20,Female,67484,14
6131,56,59,60,Female,62190,17
6132,22,16,19,Male,48452,1
6133,36,22,48,Female,26918,8
6134,42,26,100,Female,45377,1
6135,44,57,100,Female,27218,15
6136,39,56,54,Male,27246,10
6137,38,39,61,Male,23913,12
6138,33,43,55,Male,46070,11
6139,32,43,16,Female,26616,14
6140,31,48,76,Male,58109,7
6141,29,60,65,Male,73844,12
6142,18,66,18,Female,17250,6
6143,29,37,46,Male,31135,7
6144,20,45,86,Female,59591,7
6145,41,61,13,Female,76876,9
6146,42,45,61,Male,59727,14
6147,51,60,76,Male,56933,11
6148,48,53,68,Male,44250,8
6149,54,15,17,Male,46780,11
6150,34,64,50,Male,48339,15
6151,38,40,64,Male,79279,13
6152,52,43,80,Female,54337,6
6153,34,52,7,Male,43924,17
6154,34,64,40,Female,40067,8
6155,28,65,80,Female,87802,5
6156,18,38,51,Female,20415,10
6157,41,55,72,Female,63829,6
6158,36,55,70,Female,47823,18
6159,42,32,87,Male,60502,14
6160,18,61,30,Male,43817,9
6161,29,63,54,Female,47927,22
6162,31,81,87,Male,61044,17
6163,18,64,14,Female,41562,12
6164,51,52,76,Male,45503,7
6165,31,46,33,Male,41451,21
6166,34,53,46,Female,57607,18
6167,18,43,100,Male,42012,15
6168,19,61,55,Female,54834,12
6169,44,56,15,Male,64710,18
6170,27,26,26,Female,40178,10
6171,34,58,3,Female,52756,9
6172,35,27,24,Male,36106,12
6173,18,53,58,Male,27568,10
6174,27,40,8,Male,78899,8
6175,25,73,82,Male,34542,5
6176,29,42,44,Female,49004,14
6177,27,34,12,Male,47939,12
6178,32,35,37,Male,43774,8
6179,30,45,48,Female,49300,4
6180,35,40,27,Female,50663,19
6181,38,26,49,Female,40767,1
6182,57,19,34,Female,35807,8
6183,42,113,51,Male,35087,18
6184,29,57,47,Female,19353,9
6185,38,67,35,Female,16379,5
6186,35,68,14,Female,60963,13
6187,27,43,21,Female,48014,2
6188,44,47,27,Male,66293,5
6189,18,46,76,Male,57242,16
6190,43,28,49,Male,35380,12
6191,33,15,30,Male,70156,5
6192,35,26,35,Female,75307,18
6193,44,70,52,Female,25305,21
6194,32,54,26,Female,37162,11
6195,26,36,6,Male,57024,18
6196,43,62,33,Male,50994,7
6197,32,69,58,Male,62160,8
6198,45,61,85,Female,48338,20
6199,62,44,15,Male,53801,14
6200,52,31,43,Male,30939,7
6201,18,66,55,Male,51642,10
6202,33,57,54,Male,35148,10
6203,18,41,90,Female,56437,9
6204,43,58,59,Female,57020,12
6205,36,49,85,Female,34172,8
6206,34,23,79,Male,43137,17
6207,24,54,40,Female,38316,13
6208,39,50,54,Female,20621,8
6209,35,44,66,Female,78789,8
6210,60,50,53,Female,66586,6
6211,38,66,50,Female,51881,11
